Year,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Volume,Up_Down
2015,-0.0020288900777811,-0.0167204862375668,0.00305842670633618,-0.0111262520545637,0.00315473290464937,451.95,Up
2015,0.00893825490624634,-0.0020288900777811,-0.0167204862375668,0.00305842670633618,-0.0111262520545637,439.59,Down
2015,-0.00439990272393415,0.00893825490624634,-0.0020288900777811,-0.0167204862375668,0.00305842670633618,417.73,Up
2015,0.0118540322183359,-0.00439990272393415,0.00893825490624634,-0.0020288900777811,-0.0167204862375668,415.82,Up
2015,0.00160867915878036,0.0118540322183359,-0.00439990272393415,0.00893825490624634,-0.0020288900777811,473.04,Up
2015,0.00919302310509096,0.00160867915878036,0.0118540322183359,-0.00439990272393415,0.00893825490624634,388.56,Up
2015,0.00191658154101187,0.00919302310509096,0.00160867915878036,0.0118540322183359,-0.00439990272393415,1.07,Up
2015,0.00681839122823182,0.00191658154101187,0.00919302310509096,0.00160867915878036,0.0118540322183359,394.24,Down
2015,-0.00307375826134701,0.00681839122823182,0.00191658154101187,0.00919302310509096,0.00160867915878036,383.8,Down
2015,-0.00324088948846245,-0.00307375826134701,0.00681839122823182,0.00191658154101187,0.00919302310509096,518.11,Down
2015,-0.0236669449599877,-0.00324088948846245,-0.00307375826134701,0.00681839122823182,0.00191658154101187,488.34,Down
2015,-0.00269864575557996,-0.0236669449599877,-0.00324088948846245,-0.00307375826134701,0.00681839122823182,429.39,Up
2015,0.00572854980918554,-0.00269864575557996,-0.0236669449599877,-0.00324088948846245,-0.00307375826134701,419.66,Up
2015,0.0114940648754297,0.00572854980918554,-0.00269864575557996,-0.0236669449599877,-0.00324088948846245,509.76,Down
2015,-0.00941092767168465,0.0114940648754297,0.00572854980918554,-0.00269864575557996,-0.0236669449599877,457.08,Down
2015,-0.00421352899887378,-0.00941092767168465,0.0114940648754297,0.00572854980918554,-0.00269864575557996,383.83,Up
2015,0.00137493519772634,-0.00421352899887378,-0.00941092767168465,0.0114940648754297,0.00572854980918554,466.9,Up
2015,0.00621656905957514,0.00137493519772634,-0.00421352899887378,-0.00941092767168465,0.0114940648754297,373.96,Down
2015,-0.00144184230434467,0.00621656905957514,0.00137493519772634,-0.00421352899887378,-0.00941092767168465,409.41,Up
2015,0.00826641521883907,-0.00144184230434467,0.00621656905957514,0.00137493519772634,-0.00421352899887378,387.11,Up
2015,0.00479516524535344,0.00826641521883907,-0.00144184230434467,0.00621656905957514,0.00137493519772634,341.08,Up
2015,0.00430590846225579,0.00479516524535344,0.00826641521883907,-0.00144184230434467,0.00621656905957514,369.22,Down
2015,-0.00154724398416318,0.00430590846225579,0.00479516524535344,0.00826641521883907,-0.00144184230434467,364.24,Down
2015,-0.00219716333383452,-0.00154724398416318,0.00430590846225579,0.00479516524535344,0.00826641521883907,425.85,Up
2015,0.00677678013537497,-0.00219716333383452,-0.00154724398416318,0.00430590846225579,0.00479516524535344,383.97,Down
2015,-6.4457934711904e-4,0.00677678013537497,-0.00219716333383452,-0.00154724398416318,0.00430590846225579,506,Down
2015,-0.0151723614608439,-6.4457934711904e-4,0.00677678013537497,-0.00219716333383452,-0.00154724398416318,386.63,Up
2015,0.0127316340248306,-0.0151723614608439,-6.4457934711904e-4,0.00677678013537497,-0.00219716333383452,381.51,Up
2015,0.00390421655387819,0.0127316340248306,-0.0151723614608439,-6.4457934711904e-4,0.00677678013537497,398.3,Up
2015,0.0042021499371771,0.00390421655387819,0.0127316340248306,-0.0151723614608439,-6.4457934711904e-4,435.93,Up
2015,0.00414881721967686,0.0042021499371771,0.00390421655387819,0.0127316340248306,-0.0151723614608439,467.32,Up
2015,0.00712610214277515,0.00414881721967686,0.0042021499371771,0.00390421655387819,0.0127316340248306,506.28,Down
2015,-0.00625283527981637,0.00712610214277515,0.00414881721967686,0.0042021499371771,0.00390421655387819,476.1,Down
2015,-9.5449829553874e-4,-0.00625283527981637,0.00712610214277515,0.00414881721967686,0.0042021499371771,443.71,Down
2015,-0.00628632240249074,-9.5449829553874e-4,-0.00625283527981637,0.00712610214277515,0.00414881721967686,591.67,Down
2015,-0.016366618627131,-0.00628632240249074,-9.5449829553874e-4,-0.00625283527981637,0.00712610214277515,461.13,Up
2015,0.0129456714871434,-0.016366618627131,-0.00628632240249074,-9.5449829553874e-4,-0.00625283527981637,415.23,Up
2015,0.00230551465520169,0.0129456714871434,-0.016366618627131,-0.00628632240249074,-9.5449829553874e-4,479.75,Down
2015,-0.0154676266162774,0.00230551465520169,0.0129456714871434,-0.016366618627131,-0.00628632240249074,496.02,Down
2015,-0.00398637062111655,-0.0154676266162774,0.00230551465520169,0.0129456714871434,-0.016366618627131,470.26,Up
2015,0.00526461285785131,-0.00398637062111655,-0.0154676266162774,0.00230551465520169,0.0129456714871434,450.65,Up
2015,0.0117297605519317,0.00526461285785131,-0.00398637062111655,-0.0154676266162774,0.00230551465520169,410.32,Down
2015,-0.00199458384546981,0.0117297605519317,0.00526461285785131,-0.00398637062111655,-0.0154676266162774,403.84,Down
2015,-0.00348047589199713,-0.00199458384546981,0.0117297605519317,0.00526461285785131,-0.00398637062111655,384.76,Up
2015,0.00110526326366156,-0.00348047589199713,-0.00199458384546981,0.0117297605519317,0.00526461285785131,404.81,Up
2015,0.0138728022016626,0.00110526326366156,-0.00348047589199713,-0.00199458384546981,0.0117297605519317,431.42,Down
2015,-4.9695097806292e-4,0.0138728022016626,0.00110526326366156,-0.00348047589199713,-0.00199458384546981,391.35,Up
2015,0.00597231933981599,-4.9695097806292e-4,0.0138728022016626,0.00110526326366156,-0.00348047589199713,412.31,Down
2015,-0.00165602035270671,0.00597231933981599,-4.9695097806292e-4,0.0138728022016626,0.00110526326366156,401.52,Up
2015,3.3727611079225e-4,-0.00165602035270671,0.00597231933981599,-4.9695097806292e-4,0.0138728022016626,381.24,Up
2015,0.00375610737143469,3.3727611079225e-4,-0.00165602035270671,0.00597231933981599,-4.9695097806292e-4,363.37,Down
2015,-2.808994281831e-4,0.00375610737143469,3.3727611079225e-4,-0.00165602035270671,0.00597231933981599,442.17,Down
2015,-0.0111232060612729,-2.808994281831e-4,0.00375610737143469,3.3727611079225e-4,-0.00165602035270671,424.87,Up
2015,0.0146718990611495,-0.0111232060612729,-2.808994281831e-4,0.00375610737143469,3.3727611079225e-4,400.53,Down
2015,-0.00168605664445365,0.0146718990611495,-0.0111232060612729,-2.808994281831e-4,0.00375610737143469,545.79,Down
2015,-0.0054845252433315,-0.00168605664445365,0.0146718990611495,-0.0111232060612729,-2.808994281831e-4,444.44,Up
2015,0.00254634104007476,-0.0054845252433315,-0.00168605664445365,0.0146718990611495,-0.0111232060612729,410.95,Down
2015,-0.00126108366631054,0.00254634104007476,-0.0054845252433315,-0.00168605664445365,0.0146718990611495,411.41,Up
2015,0.0044735369899063,-0.00126108366631054,0.00254634104007476,-0.0054845252433315,-0.00168605664445365,407.34,Down
2015,-0.00786589347803486,0.0044735369899063,-0.00126108366631054,0.00254634104007476,-0.0054845252433315,426.33,Up
2015,0.00184617087556732,-0.00786589347803486,0.0044735369899063,-0.00126108366631054,0.00254634104007476,388.07,Down
2015,-0.00923949286371007,0.00184617087556732,-0.00786589347803486,0.0044735369899063,-0.00126108366631054,394.83,Down
2015,-0.00154730635271823,-0.00923949286371007,0.00184617087556732,-0.00786589347803486,0.0044735369899063,428.37,Up
2015,0.012531263338027,-0.00154730635271823,-0.00923949286371007,0.00184617087556732,-0.00786589347803486,406.91,Up
2015,0.00114641626729239,0.012531263338027,-0.00154730635271823,-0.00923949286371007,0.00184617087556732,348.82,Down
2015,-0.00618001735363036,0.00114641626729239,0.012531263338027,-0.00154730635271823,-0.00923949286371007,429.32,Down
2015,-0.00418324721347827,-0.00618001735363036,0.00114641626729239,0.012531263338027,-0.00154730635271823,373.64,Up
2015,0.00508551740865252,-0.00418324721347827,-0.00618001735363036,0.00114641626729239,0.012531263338027,394.12,Up
2015,0.00184549653351266,0.00508551740865252,-0.00418324721347827,-0.00618001735363036,0.00114641626729239,434.52,Up
2015,0.013439607651119,0.00184549653351266,0.00508551740865252,-0.00418324721347827,-0.00618001735363036,994.33,Down
2015,-0.00310737490137247,0.013439607651119,0.00184549653351266,0.00508551740865252,-0.00418324721347827,392.19,Up
2015,0.00722493648622245,-0.00310737490137247,0.013439607651119,0.00184549653351266,0.00508551740865252,363.88,Up
2015,0.00118937440458522,0.00722493648622245,-0.00310737490137247,0.013439607651119,0.00184549653351266,396.72,Down
2015,-0.00730412201313938,0.00118937440458522,0.00722493648622245,-0.00310737490137247,0.013439607651119,404.12,Down
2015,-0.00199515462448345,-0.00730412201313938,0.00118937440458522,0.00722493648622245,-0.00310737490137247,1.25,Down
2015,-0.0061969527736644,-0.00199515462448345,-0.00730412201313938,0.00118937440458522,0.00722493648622245,490.09,Down
2015,-0.0240212104690277,-0.0061969527736644,-0.00199515462448345,-0.00730412201313938,0.00118937440458522,536.57,Up
2015,0.00572757322319176,-0.0240212104690277,-0.0061969527736644,-0.00199515462448345,-0.00730412201313938,425.75,Up
2015,0.00526382279866931,0.00572757322319176,-0.0240212104690277,-0.0061969527736644,-0.00199515462448345,357.11,Down
2015,-7.799534022724e-4,0.00526382279866931,0.00572757322319176,-0.0240212104690277,-0.0061969527736644,489.03,Down
2015,-0.00344764942975049,-7.799534022724e-4,0.00526382279866931,0.00572757322319176,-0.0240212104690277,495.44,Up
2015,0.00110578252142462,-0.00344764942975049,-7.799534022724e-4,0.00526382279866931,0.00572757322319176,450.17,Down
2015,-0.0175489148487431,0.00110578252142462,-0.00344764942975049,-7.799534022724e-4,0.00526382279866931,424.41,Up
2015,0.00257446392491678,-0.0175489148487431,0.00110578252142462,-0.00344764942975049,-7.799534022724e-4,369.46,Up
2015,0.0152974158946856,0.00257446392491678,-0.0175489148487431,0.00110578252142462,-0.00344764942975049,383.98,Up
2015,0.0147687936450768,0.0152974158946856,0.00257446392491678,-0.0175489148487431,0.00110578252142462,386.79,Up
2015,0.00658186615031817,0.0147687936450768,0.0152974158946856,0.00257446392491678,-0.0175489148487431,384.2,Down
2015,-0.00116554911075473,0.00658186615031817,0.0147687936450768,0.0152974158946856,0.00257446392491678,382.62,Up
2015,0.0125986969840792,-0.00116554911075473,0.00658186615031817,0.0147687936450768,0.0152974158946856,443.21,Up
2015,0.00909517003087245,0.0125986969840792,-0.00116554911075473,0.00658186615031817,0.0147687936450768,390.35,Up
2015,0.00167365944101298,0.00909517003087245,0.0125986969840792,-0.00116554911075473,0.00658186615031817,398.16,Down
2015,-0.00205792069532422,0.00167365944101298,0.00909517003087245,0.0125986969840792,-0.00116554911075473,444.46,Down
2015,-0.00697948587974153,-0.00205792069532422,0.00167365944101298,0.00909517003087245,0.0125986969840792,439.5,Down
2015,-0.00490354366106779,-0.00697948587974153,-0.00205792069532422,0.00167365944101298,0.00909517003087245,474.84,Down
2015,-0.0112272438457099,-0.00490354366106779,-0.00697948587974153,-0.00205792069532422,0.00167365944101298,452.92,Down
2015,-0.00959983335396764,-0.0112272438457099,-0.00490354366106779,-0.00697948587974153,-0.00205792069532422,475.08,Up
2015,0.00980796780811867,-0.00959983335396764,-0.0112272438457099,-0.00490354366106779,-0.00697948587974153,443.58,Up
2015,0.0044250482884376,0.00980796780811867,-0.00959983335396764,-0.0112272438457099,-0.00490354366106779,432.34,Up
2015,0.00333546568382919,0.0044250482884376,0.00980796780811867,-0.00959983335396764,-0.0112272438457099,517.9,Down
2015,-9.74890714750877e-5,0.00333546568382919,0.0044250482884376,0.00980796780811867,-0.00959983335396764,411.24,Down
2015,-0.00251546327423613,-9.74890714750877e-5,0.00333546568382919,0.0044250482884376,0.00980796780811867,419.37,Down
2015,-0.00192165586916318,-0.00251546327423613,-9.74890714750877e-5,0.00333546568382919,0.0044250482884376,452.96,Up
2015,0.00673580711186834,-0.00192165586916318,-0.00251546327423613,-9.74890714750877e-5,0.00333546568382919,511.22,Down
2015,-0.016245325820924,0.00673580711186834,-0.00192165586916318,-0.00251546327423613,-9.74890714750877e-5,465.43,Down
2015,-0.00255120203146871,-0.016245325820924,0.00673580711186834,-0.00192165586916318,-0.00251546327423613,435.82,Up
2015,0.0115514103189427,-0.00255120203146871,-0.016245325820924,0.00673580711186834,-0.00192165586916318,451.2,Down
2015,-0.0127425614489004,0.0115514103189427,-0.00255120203146871,-0.016245325820924,0.00673580711186834,474.1,Up
2015,0.00150889753195991,-0.0127425614489004,0.0115514103189427,-0.00255120203146871,-0.016245325820924,376.05,Down
2015,-0.00214693947137313,0.00150889753195991,-0.0127425614489004,0.0115514103189427,-0.00255120203146871,343.63,Up
2015,0.00291443829019604,-0.00214693947137313,0.00150889753195991,-0.0127425614489004,0.0115514103189427,360.39,Up
2015,0.00861093888352953,0.00291443829019604,-0.00214693947137313,0.00150889753195991,-0.0127425614489004,347.37,Down
2015,-0.00635347722764488,0.00861093888352953,0.00291443829019604,-0.00214693947137313,0.00150889753195991,399.25,Down
2015,-0.00796545010722725,-0.00635347722764488,0.00861093888352953,0.00291443829019604,-0.00214693947137313,477.7,Down
2015,-0.0282045406999333,-0.00796545010722725,-0.00635347722764488,0.00861093888352953,0.00291443829019604,716.26,Down
2015,-0.0351512765787321,-0.0282045406999333,-0.00796545010722725,-0.00635347722764488,0.00861093888352953,926.38,Down
2015,-0.038204095162812,-0.0351512765787321,-0.0282045406999333,-0.00796545010722725,-0.00635347722764488,657.53,Down
2015,-0.00436564484948914,-0.038204095162812,-0.0351512765787321,-0.0282045406999333,-0.00796545010722725,633.1,Up
2015,0.0423944133904658,-0.00436564484948914,-0.038204095162812,-0.0351512765787321,-0.0282045406999333,590.55,Up
2015,0.024517087667162,0.0423944133904658,-0.00436564484948914,-0.038204095162812,-0.0351512765787321,509.59,Up
2015,0.00324349482931647,0.024517087667162,0.0423944133904658,-0.00436564484948914,-0.038204095162812,498.17,Down
2015,-0.0107304404016303,0.00324349482931647,0.024517087667162,0.0423944133904658,-0.00436564484948914,582.68,Down
2015,-0.0293959397133053,-0.0107304404016303,0.00324349482931647,0.024517087667162,0.0423944133904658,472.71,Up
2015,0.0245637497034143,-0.0293959397133053,-0.0107304404016303,0.00324349482931647,0.024517087667162,434.44,Down
2015,-0.00346948829258219,0.0245637497034143,-0.0293959397133053,-0.0107304404016303,0.00324349482931647,378.95,Down
2015,-0.0104742790746805,-0.00346948829258219,0.0245637497034143,-0.0293959397133053,-0.0107304404016303,445.73,Up
2015,0.02732967258194,-0.0104742790746805,-0.00346948829258219,0.0245637497034143,-0.0293959397133053,460.53,Down
2015,-0.0115130519355021,0.02732967258194,-0.0104742790746805,-0.00346948829258219,0.0245637497034143,444.14,Up
2015,0.00835062535083354,-0.0115130519355021,0.02732967258194,-0.0104742790746805,-0.00346948829258219,396.56,Up
2015,0.00543966640604642,0.00835062535083354,-0.0115130519355021,0.02732967258194,-0.0104742790746805,358.08,Down
2015,-0.00343816487431412,0.00543966640604642,0.00835062535083354,-0.0115130519355021,0.02732967258194,353.27,Up
2015,0.0113946597416434,-0.00343816487431412,0.00543966640604642,0.00835062535083354,-0.0115130519355021,382.59,Up
2015,0.0059088327997826,0.0113946597416434,-0.00343816487431412,0.00543966640604642,0.00835062535083354,444.77,Up
2015,9.633399055886e-4,0.0059088327997826,0.0113946597416434,-0.00343816487431412,0.00543966640604642,1.36,Down
2015,-0.0136331593089427,9.633399055886e-4,0.0059088327997826,0.0113946597416434,-0.00343816487431412,453.54,Up
2015,3.5631200502156e-4,-0.0136331593089427,9.633399055886e-4,0.0059088327997826,0.0113946597416434,477.77,Down
2015,-0.014957703020325199,3.5631200502156e-4,-0.0136331593089427,9.633399055886e-4,0.0059088327997826,365.13,Down
2015,-8.3671101094882e-4,-0.014957703020325199,3.5631200502156e-4,-0.0136331593089427,9.633399055886e-4,481.39,Down
2015,-0.00384199430223413,-8.3671101094882e-4,-0.014957703020325199,3.5631200502156e-4,-0.0136331593089427,501.8,Down
2015,-0.0101341646812321,-0.00384199430223413,-8.3671101094882e-4,-0.014957703020325199,3.5631200502156e-4,558,Down
2015,-0.0304128880827909,-0.0101341646812321,-0.00384199430223413,-8.3671101094882e-4,-0.014957703020325199,548.61,Down
2015,-0.00586491548139634,-0.0304128880827909,-0.0101341646812321,-0.00384199430223413,-8.3671101094882e-4,623.88,Up
2015,0.0227657106425934,-0.00586491548139634,-0.0304128880827909,-0.0101341646812321,-0.00384199430223413,501.35,Up
2015,0.00149778362654109,0.0227657106425934,-0.00586491548139634,-0.0304128880827909,-0.0101341646812321,510.64,Up
2015,0.0174386438099191,0.00149778362654109,0.0227657106425934,-0.00586491548139634,-0.0304128880827909,490.22,Up
2015,0.015610363293024,0.0174386438099191,0.00149778362654109,0.0227657106425934,-0.00586491548139634,471.98,Down
2015,-0.00688103135993452,0.015610363293024,0.0174386438099191,0.00149778362654109,0.0227657106425934,522.59,Up
2015,0.00901153240276642,-0.00688103135993452,0.015610363293024,0.0174386438099191,0.00149778362654109,441.4,Up
2015,0.00409922461204519,0.00901153240276642,-0.00688103135993452,0.015610363293024,0.0174386438099191,404.83,Up
2015,0.00409080421302952,0.00409922461204519,0.00901153240276642,-0.00688103135993452,0.015610363293024,316.99,Up
2015,0.00169134680476228,0.00409080421302952,0.00409922461204519,0.00901153240276642,-0.00688103135993452,354.14,Down
2015,-0.00868632508308133,0.00169134680476228,0.00409080421302952,0.00409922461204519,0.00901153240276642,435.24,Down
2015,-0.00286869268087239,-0.00868632508308133,0.00169134680476228,0.00409080421302952,0.00409922461204519,445.82,Up
2015,0.0182422614131742,-0.00286869268087239,-0.00868632508308133,0.00169134680476228,0.00409080421302952,494.94,Up
2015,0.00340650089320532,0.0182422614131742,-0.00286869268087239,-0.00868632508308133,0.00169134680476228,380.43,Up
2015,0.00384309215440322,0.00340650089320532,0.0182422614131742,-0.00286869268087239,-0.00868632508308133,387.51,Down
2015,-0.00499442459132356,0.00384309215440322,0.00340650089320532,0.0182422614131742,-0.00286869268087239,431.97,Down
2015,-0.0083692380817748,-0.00499442459132356,0.00384309215440322,0.00340650089320532,0.0182422614131742,505,Up
2015,0.0165140533705776,-0.0083692380817748,-0.00499442459132356,0.00384309215440322,0.00340650089320532,509.63,Up
2015,0.0227253788071258,0.0165140533705776,-0.0083692380817748,-0.00499442459132356,0.00384309215440322,418.69,Up
2015,5.6440362013254e-4,0.0227253788071258,0.0165140533705776,-0.0083692380817748,-0.00499442459132356,455.96,Down
2015,-9.0372812680004e-4,5.6440362013254e-4,0.0227253788071258,0.0165140533705776,-0.0083692380817748,493.38,Up
2015,0.013029432521893,-9.0372812680004e-4,5.6440362013254e-4,0.0227253788071258,0.0165140533705776,426.89,Down
2015,-0.00420355241390257,0.013029432521893,-9.0372812680004e-4,5.6440362013254e-4,0.0227253788071258,509.29,Down
2015,-0.00404393144235534,-0.00420355241390257,0.013029432521893,-9.0372812680004e-4,5.6440362013254e-4,427.28,Up
2015,0.0145238684145436,-0.00404393144235534,-0.00420355241390257,0.013029432521893,-9.0372812680004e-4,446.94,Up
2015,0.00350682152852959,0.0145238684145436,-0.00404393144235534,-0.00420355241390257,0.013029432521893,466.94,Down
2015,-5.1505015422361e-4,0.00350682152852959,0.0145238684145436,-0.00404393144235534,-0.00420355241390257,456.55,Down
2015,-0.00286632130800699,-5.1505015422361e-4,0.00350682152852959,0.0145238684145436,-0.00404393144235534,471.93,Up
2015,0.00377944279546157,-0.00286632130800699,-5.1505015422361e-4,0.00350682152852959,0.0145238684145436,436.18,Down
2015,-0.0100677660516949,0.00377944279546157,-0.00286632130800699,-5.1505015422361e-4,0.00350682152852959,432.61,Down
2015,-0.00236688713127792,-0.0100677660516949,0.00377944279546157,-0.00286632130800699,-5.1505015422361e-4,366.71,Down
2015,-0.00319087825874823,-0.00236688713127792,-0.0100677660516949,0.00377944279546157,-0.00286632130800699,395.74,Down
2015,-0.0122241475265542,-0.00319087825874823,-0.00236688713127792,-0.0100677660516949,0.00377944279546157,444.55,Down
2015,-0.015424328881856,-0.0122241475265542,-0.00319087825874823,-0.00236688713127792,-0.0100677660516949,416.85,Up
2015,0.0115140790766008,-0.015424328881856,-0.0122241475265542,-0.00319087825874823,-0.00236688713127792,418.58,Up
2015,2.8086393747177e-4,0.0115140790766008,-0.015424328881856,-0.0122241475265542,-0.00319087825874823,451.44,Up
2015,0.0178860092819522,2.8086393747177e-4,0.0115140790766008,-0.015424328881856,-0.0122241475265542,388.35,Down
2015,-3.0737704918022e-4,0.0178860092819522,2.8086393747177e-4,0.0115140790766008,-0.015424328881856,429.76,Up
2015,0.00616519894986632,-3.0737704918022e-4,0.0178860092819522,2.8086393747177e-4,0.0115140790766008,386.57,Down
2015,-4.779702718163e-4,0.00616519894986632,-3.0737704918022e-4,0.0178860092819522,2.8086393747177e-4,417.56,Up
2015,6.46744328249864e-5,-4.779702718163e-4,0.00616519894986632,-3.0737704918022e-4,0.0178860092819522,343.28,Up
2015,0.00261228617173673,6.46744328249864e-5,-4.779702718163e-4,0.00616519894986632,-3.0737704918022e-4,189.35,Up
2015,0.00222433318869306,0.00261228617173673,6.46744328249864e-5,-4.779702718163e-4,0.00616519894986632,616.31,Down
2015,-0.00367624114581715,0.00222433318869306,0.00261228617173673,6.46744328249864e-5,-4.779702718163e-4,463.4,Up
2015,0.00932532342077299,-0.00367624114581715,0.00222433318869306,0.00261228617173673,6.46744328249864e-5,450.13,Down
2015,-0.00641737987048881,0.00932532342077299,-0.00367624114581715,0.00222433318869306,0.00261228617173673,486.6,Down
2015,-0.0167258091590836,-0.00641737987048881,0.00932532342077299,-0.00367624114581715,0.00222433318869306,440.75,Up
2015,0.0207919357304077,-0.0167258091590836,-0.00641737987048881,0.00932532342077299,-0.00367624114581715,436.58,Down
2015,-0.00786812049931257,0.0207919357304077,-0.0167258091590836,-0.00641737987048881,0.00932532342077299,417.62,Down
2015,-6.9975165676507e-4,-0.00786812049931257,0.0207919357304077,-0.0167258091590836,-0.00641737987048881,442.49,Down
2015,-0.0147854946020588,-6.9975165676507e-4,-0.00786812049931257,0.0207919357304077,-0.0167258091590836,388.23,Up
2015,0.00444169258151738,-0.0147854946020588,-6.9975165676507e-4,-0.00786812049931257,0.0207919357304077,475.11,Down
2015,-0.0221399873542417,0.00444169258151738,-0.0147854946020588,-6.9975165676507e-4,-0.00786812049931257,496.83,Up
